ID_Cliente,Cancelamento,Genero,Idoso,Parceiro,Dependentes,Meses_de_Contrato,Servico_Telefone,Linhas_Multiplas,Tipo_Internet,Seguranca_Online,Backup_Online,Protecao_Dispositivos,Suporte_Tecnico,Streaming_TV,Streaming_Filmes,Tipo_Contrato,Fatura_Digital,Forma_Pagamento,Valor_Mensal,Valor_Total,Faixa_Tempo
2508-QJJFP,0,Male,0,0,1,47.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,One year,0,Credit card (automatic),20.55,1013.05,37-48
2509-TFPJU,0,Male,0,1,0,72.0,1,1,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,0,Credit card (automatic),25.75,1864.2,61-72
2511-ALLCS,0,Female,0,1,1,35.0,1,1,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,0,Bank transfer (automatic),24.3,821.6,25-36
2511-MORQY,0,Male,0,1,1,50.0,1,1,DSL,0,0,1,0,0,0,One year,0,Bank transfer (automatic),54.9,2614.1,49-60
2514-GINMM,1,Male,0,0,0,1.0,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,79.5,79.5,0-12
2516-VQRRV,1,Female,1,0,0,2.0,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,75.45,158.4,0-12
2516-XSJKX,0,Female,0,1,1,41.0,1,0,DSL,1,1,0,1,1,1,Two year,0,Electronic check,78.45,3126.45,37-48
2519-ERQOJ,0,Male,1,0,0,33.0,0,no phone service,DSL,0,0,1,1,1,1,Month-to-month,1,Electronic check,54.6,1803.7,25-36
2519-FAKOD,1,Male,0,0,1,38.0,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Bank transfer (automatic),99.25,3777.15,37-48
2519-LBNQL,0,Male,1,1,0,60.0,1,1,Fiber optic,0,1,1,0,1,1,One year,1,Electronic check,104.35,6339.45,49-60
2519-TWKFS,0,Male,0,1,1,25.0,1,1,DSL,0,0,0,1,0,0,One year,1,Mailed check,55.1,1466.1,25-36
2520-SGTTA,0,Female,0,1,1,0.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,0,Mailed check,20.0,1391.0,
2521-NPUZR,0,Male,0,1,0,70.0,1,0,Fiber optic,1,1,1,1,0,1,Two year,0,Credit card (automatic),101.0,7085.5,61-72
2522-AHJXR,0,Male,0,1,0,60.0,1,1,Fiber optic,1,0,1,1,1,1,Month-to-month,1,Bank transfer (automatic),109.45,6572.85,49-60
2522-WLNSF,0,Female,1,1,0,34.0,1,0,DSL,0,0,1,1,1,0,One year,0,Bank transfer (automatic),64.2,2106.3,25-36
2523-EWWZL,0,Female,0,1,0,27.0,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,76.1,2093.4,25-36
2525-GVKQU,0,Female,0,0,0,60.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,0,Mailed check,20.6,1093.0,49-60
2528-HFYZX,1,Male,1,1,0,17.0,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,76.45,1233.4,13-24
2530-ENDWQ,1,Female,0,1,0,71.0,1,1,Fiber optic,0,0,0,0,1,1,Two year,1,Bank transfer (automatic),93.7,6585.35,61-72
2530-FMFXO,0,Male,0,1,1,56.0,1,1,Fiber optic,0,0,1,1,1,1,Two year,1,Electronic check,103.2,5873.75,49-60
2533-QVMSK,1,Male,0,1,0,61.0,1,1,Fiber optic,0,1,0,1,1,0,Two year,1,Electronic check,94.1,5638.3,61-72
2533-TIBIX,0,Male,0,1,1,15.0,0,no phone service,DSL,1,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),30.2,469.65,13-24
2535-PBCGC,0,Female,0,1,0,70.0,0,no phone service,DSL,1,1,1,1,1,1,Two year,0,Bank transfer (automatic),64.55,4504.9,61-72
2538-OIMXF,0,Female,0,0,1,1.0,0,no phone service,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,24.7,24.7,0-12
2541-YGPKE,0,Male,0,1,1,42.0,1,0,DSL,1,0,0,1,0,1,One year,0,Credit card (automatic),63.7,2763.35,37-48
2542-HYGIQ,0,Female,0,0,0,1.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Month-to-month,0,Credit card (automatic),19.95,19.95,0-12
2545-EBUPK,0,Female,1,0,0,2.0,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,84.05,186.05,0-12
2545-LXYVJ,0,Male,0,1,0,72.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,0,Bank transfer (automatic),20.7,1492.1,61-72
2546-KZAAT,0,Male,0,1,0,52.0,1,0,DSL,1,1,0,0,1,1,One year,1,Mailed check,75.4,3865.45,49-60
2550-AEVRU,0,Female,0,1,1,57.0,1,0,DSL,1,1,0,0,0,0,One year,0,Electronic check,53.45,3053.0,49-60
2550-QHZGP,0,Male,0,0,0,7.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,One year,0,Mailed check,19.5,128.6,0-12
2550-ZQZPP,0,Male,1,1,0,7.0,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,75.4,533.05,0-12
2558-BUOZZ,0,Male,0,0,0,47.0,1,1,Fiber optic,1,1,0,0,1,0,One year,0,Bank transfer (automatic),94.8,4535.85,37-48
2560-PPCHE,0,Female,0,0,0,65.0,1,1,Fiber optic,0,1,0,1,1,1,One year,1,Bank transfer (automatic),105.05,6744.25,61-72
2560-QTSBS,0,Female,0,1,1,72.0,1,1,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,One year,1,Bank transfer (automatic),23.3,1623.15,61-72
2560-WBWXF,0,Male,0,0,0,68.0,1,1,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,1,Bank transfer (automatic),24.15,1498.85,61-72
2565-JSLRY,1,Male,0,0,0,1.0,1,1,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Month-to-month,1,Mailed check,24.05,24.05,0-12
2568-BRGYX,1,Male,0,0,0,4.0,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.2,237.95,0-12
2568-OIADY,1,Female,0,1,0,37.0,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,99.5,3762.0,37-48
2569-WGERO,0,Female,0,0,0,72.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,1,Bank transfer (automatic),21.15,1419.4,61-72
2573-GYRUU,0,Male,1,1,0,48.0,1,1,Fiber optic,0,0,1,0,0,1,Month-to-month,1,Credit card (automatic),91.05,4370.75,37-48
2575-EAMDV,0,Female,0,0,0,35.0,1,0,Fiber optic,0,0,1,1,1,1,One year,1,Electronic check,99.25,3532.0,25-36
2575-GFSOE,1,Female,0,1,1,7.0,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.0,506.9,0-12
2576-HXMPA,0,Female,0,0,0,1.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Month-to-month,0,Credit card (automatic),19.55,19.55,0-12
2577-GVSIL,0,Male,0,1,1,35.0,1,1,DSL,0,0,0,1,1,1,One year,1,Bank transfer (automatic),73.45,2661.1,25-36
2578-JQPHZ,0,Male,0,0,0,44.0,1,0,Fiber optic,0,0,1,1,1,1,Two year,0,Bank transfer (automatic),100.1,4378.35,37-48
2580-ASVVY,0,Female,0,1,0,37.0,0,no phone service,DSL,1,0,0,1,1,0,Two year,0,Electronic check,45.4,1593.1,37-48
2580-ATZSQ,0,Female,0,1,1,65.0,1,0,DSL,1,1,1,0,0,0,One year,0,Bank transfer (automatic),61.35,3874.1,61-72
2581-VKIRT,0,Female,0,1,1,59.0,1,1,DSL,1,1,0,1,0,0,One year,0,Mailed check,65.5,3801.3,49-60
2582-FFFZR,0,Female,0,0,0,22.0,0,no phone service,DSL,0,0,1,0,1,1,Month-to-month,1,Electronic check,50.6,1073.3,13-24
2585-KTFRE,0,Male,0,0,1,1.0,1,0,DSL,1,1,0,1,0,1,Month-to-month,1,Bank transfer (automatic),70.45,70.45,0-12
2586-CWXVV,0,Male,0,1,0,54.0,0,no phone service,DSL,0,1,0,0,0,0,Month-to-month,0,Electronic check,30.4,1621.35,49-60
2587-EKXTS,0,Male,0,0,0,44.0,1,1,Fiber optic,1,1,1,0,1,1,Month-to-month,1,Electronic check,111.5,4915.15,37-48
2587-YNLES,0,Female,0,1,1,6.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,0,Mailed check,20.1,100.35,0-12
2589-AYCRP,0,Female,0,0,0,50.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,One year,0,Bank transfer (automatic),19.75,989.05,49-60
2592-HODOV,0,Male,0,0,0,13.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,One year,0,Credit card (automatic),19.3,259.65,13-24
2592-SEIFQ,1,Male,0,0,0,3.0,0,no phone service,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,24.75,66.95,0-12
2592-YKDIF,0,Female,0,0,0,1.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Month-to-month,0,Mailed check,20.35,20.35,0-12
2595-KIWPV,0,Male,0,0,1,27.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,0,Credit card (automatic),19.7,509.3,25-36
2599-CIPQE,0,Male,0,1,1,71.0,1,0,Fiber optic,1,1,1,1,1,1,Two year,0,Credit card (automatic),109.3,7782.85,61-72
2599-CZABP,0,Male,0,1,0,14.0,1,0,DSL,0,0,0,0,0,0,One year,0,Electronic check,44.6,641.25,13-24
2599-GTQWQ,0,Male,1,0,0,39.0,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Bank transfer (automatic),95.65,3759.05,37-48
2603-HVKCG,0,Male,0,0,0,31.0,1,0,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,101.4,3143.65,25-36
2604-IJPDU,0,Female,0,1,0,20.0,1,0,Fiber optic,1,1,0,1,1,0,Month-to-month,1,Electronic check,96.55,1901.65,13-24
2604-XVDAM,0,Female,0,0,0,12.0,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),43.8,540.95,0-12
2606-PKWJB,0,Male,0,0,1,40.0,0,no phone service,DSL,1,1,0,1,0,0,One year,0,Mailed check,40.25,1564.05,37-48
2606-RMDHZ,1,Male,0,0,0,6.0,0,no phone service,DSL,0,1,0,0,0,0,Month-to-month,1,Credit card (automatic),30.5,208.7,0-12
2607-DHDAK,0,Male,0,1,1,72.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,1,Credit card (automatic),19.8,1414.65,61-72
2607-FBDFF,0,Male,0,0,0,1.0,1,0,DSL,0,0,0,1,0,0,Month-to-month,0,Credit card (automatic),49.0,49.0,0-12
2608-BHKFN,1,Female,0,0,0,4.0,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),70.05,266.9,0-12
2609-IAICY,1,Female,0,0,0,1.0,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,77.15,77.15,0-12
2612-PHGOX,0,Male,0,1,0,64.0,1,1,DSL,0,1,1,1,1,0,Two year,1,Bank transfer (automatic),76.1,4818.8,61-72
2612-RANWT,1,Female,0,0,0,12.0,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Bank transfer (automatic),100.15,1164.3,0-12
2612-RRIDN,1,Male,0,0,0,4.0,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,81.0,340.85,0-12
2615-YVMYX,0,Male,1,1,0,71.0,1,1,Fiber optic,1,1,1,0,1,1,Month-to-month,1,Electronic check,107.5,7713.55,61-72
2616-FLVQC,0,Male,0,0,0,64.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,0,Mailed check,19.55,1240.15,61-72
2616-UUTFK,0,Male,0,1,0,33.0,1,1,DSL,1,1,1,0,1,0,Month-to-month,1,Bank transfer (automatic),72.75,2447.45,25-36
2619-WFQWU,1,Female,0,0,0,1.0,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,70.15,70.15,0-12
2621-UDNLU,0,Female,0,1,0,3.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Month-to-month,0,Mailed check,20.85,72.0,0-12
2623-DRYAM,0,Female,0,1,0,70.0,1,1,Fiber optic,0,0,1,0,1,1,One year,1,Electronic check,101.75,7069.3,61-72
2625-TRCZQ,0,Female,0,1,0,51.0,0,no phone service,DSL,0,1,0,0,1,1,Month-to-month,1,Electronic check,49.65,2553.35,49-60
2626-URJFX,1,Male,0,1,1,4.0,1,1,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,50.9,225.6,0-12
2626-VEEWG,0,Male,0,1,1,67.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,1,Credit card (automatic),19.4,1284.2,61-72
2632-IVXVF,0,Female,0,1,1,68.0,1,1,Fiber optic,1,0,1,1,1,1,Two year,0,Credit card (automatic),111.75,7511.3,61-72
2632-TACXW,0,Female,0,1,0,62.0,1,1,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,0,Bank transfer (automatic),23.65,1416.75,61-72
2632-UCGVD,1,Male,1,1,0,66.0,1,1,Fiber optic,0,0,0,1,1,1,Month-to-month,1,Credit card (automatic),100.05,6871.9,61-72
2634-HCZGT,1,Male,1,1,0,53.0,1,1,DSL,1,0,0,1,0,0,One year,1,Electronic check,60.05,3229.65,49-60
2636-ALXXZ,1,Female,1,0,0,1.0,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.6,69.6,0-12
2636-OHFMN,1,Male,0,1,0,4.0,0,no phone service,DSL,0,1,0,0,1,1,Month-to-month,1,Electronic check,48.55,201.0,0-12
2636-SJDOU,0,Male,0,0,0,64.0,1,1,Fiber optic,1,1,0,0,0,0,One year,1,Credit card (automatic),84.3,5289.05,61-72
2637-FKFSY,0,Female,0,1,0,3.0,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,46.1,130.15,0-12
2639-UGMAZ,0,Male,1,0,0,71.0,0,no phone service,DSL,1,1,0,0,1,1,One year,1,Electronic check,56.45,3985.35,61-72
2640-LYMOV,0,Male,0,0,0,2.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Month-to-month,1,Mailed check,19.65,38.8,0-12
2640-PMGFL,1,Male,0,0,1,27.0,1,1,Fiber optic,0,0,0,1,0,0,Month-to-month,1,Electronic check,79.5,2180.55,25-36
2642-DTVCO,1,Male,1,0,0,9.0,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,85.05,746.5,0-12
2642-MAWLJ,0,Female,0,1,1,36.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,0,Bank transfer (automatic),20.25,717.95,25-36
2642-NQSNM,0,Female,0,0,0,8.0,1,0,DSL,1,0,0,1,0,0,One year,0,Bank transfer (automatic),54.25,447.75,0-12
2645-QTLMB,1,Male,0,0,0,7.0,1,0,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,94.25,669.0,0-12
2649-HWLYB,0,Male,0,1,0,65.0,1,1,DSL,1,0,1,1,0,1,Two year,0,Bank transfer (automatic),76.15,4929.55,61-72
2650-GYRYL,0,Male,0,1,1,33.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,One year,1,Bank transfer (automatic),19.45,600.25,25-36
2651-ZCBXV,0,Male,0,0,0,54.0,1,1,Fiber optic,1,1,0,1,1,1,Two year,1,Credit card (automatic),108.0,5760.65,49-60
2654-VBVPB,0,Female,0,0,0,1.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Month-to-month,0,Bank transfer (automatic),19.9,19.9,0-12
2656-FMOKZ,1,Female,1,0,0,15.0,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,74.45,1145.7,13-24
2656-TABEH,1,Male,0,1,0,4.0,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,100.2,420.2,0-12
2657-ALMWY,1,Female,1,1,0,26.0,1,0,Fiber optic,0,1,0,0,0,1,Month-to-month,0,Electronic check,84.95,2169.75,25-36
2657-VPXTA,0,Female,0,1,1,10.0,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,88.85,929.45,0-12
2659-VXMWZ,1,Male,0,1,1,67.0,1,1,Fiber optic,1,1,1,0,1,1,One year,1,Electronic check,111.3,7482.1,61-72
2660-EMUBI,1,Male,1,0,0,10.0,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,95.35,898.35,0-12
2661-GKBTK,0,Male,0,1,1,60.0,1,0,DSL,0,1,0,1,1,1,Two year,0,Bank transfer (automatic),76.95,4543.95,49-60
2662-NNTDK,0,Male,0,0,0,65.0,1,1,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,One year,0,Credit card (automatic),24.8,1600.95,61-72
2664-XJZNO,0,Male,0,1,1,72.0,1,0,Fiber optic,1,0,1,1,1,1,Two year,1,Credit card (automatic),104.9,7559.55,61-72
2665-NPTGL,0,Female,1,1,0,26.0,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Bank transfer (automatic),98.1,2510.7,25-36
2667-WYLWJ,1,Female,0,1,1,8.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,One year,1,Mailed check,19.75,145.0,0-12
2668-TZSPS,0,Male,0,0,0,1.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Month-to-month,0,Mailed check,20.45,20.45,0-12
2669-OIDSD,0,Female,0,1,0,48.0,1,0,Fiber optic,0,0,1,1,1,1,Month-to-month,1,Credit card (automatic),100.05,4834.0,37-48
2669-QVCRG,0,Female,0,0,0,41.0,1,1,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Credit card (automatic),81.3,3190.65,37-48
2672-DZUOY,1,Male,0,0,0,1.0,0,no phone service,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,25.15,25.15,0-12
2672-HUYVI,1,Female,0,0,0,6.0,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,91.1,455.3,0-12
2672-OJQZP,0,Female,0,0,0,1.0,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,44.75,44.75,0-12
2672-SXZJB,0,Female,0,1,1,56.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,1,Credit card (automatic),19.8,1119.9,49-60
2672-TGEFF,0,Female,0,1,1,37.0,1,1,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Electronic check,88.8,3340.55,37-48
2673-CXQEU,0,Female,1,0,0,56.0,1,1,Fiber optic,1,1,1,0,1,1,One year,0,Electronic check,110.5,6139.5,49-60
2673-ZALNP,0,Female,0,0,0,7.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,One year,0,Mailed check,19.9,173.15,0-12
2674-MIAHT,0,Female,0,0,0,4.0,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Mailed check,80.3,324.2,0-12
2674-MLXMN,0,Female,1,0,0,71.0,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Credit card (automatic),99.65,6951.15,61-72
2675-DHUTR,0,Male,1,1,0,58.0,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,98.9,5780.7,49-60
2675-IJRGJ,0,Male,0,0,0,53.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,0,Bank transfer (automatic),19.65,978.0,49-60
2675-OTVVJ,0,Male,1,1,0,31.0,1,1,Fiber optic,1,0,0,0,1,0,Month-to-month,0,Electronic check,89.45,2807.65,25-36
2676-ISHSF,0,Male,0,0,0,1.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Month-to-month,0,Mailed check,20.3,20.3,0-12
2676-OXPPQ,0,Male,0,0,0,6.0,1,0,DSL,1,1,0,0,0,0,Month-to-month,1,Bank transfer (automatic),55.7,335.65,0-12
2676-SSLTO,0,Male,0,0,0,49.0,1,1,DSL,0,0,0,1,1,0,Two year,1,Bank transfer (automatic),66.15,3199.0,49-60
2680-XKKNJ,0,Female,0,0,0,8.0,1,0,DSL,1,1,0,1,0,0,One year,0,Bank transfer (automatic),58.2,469.25,0-12
2682-KEVRP,0,Female,1,0,0,22.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,One year,1,Mailed check,20.05,417.0,13-24
2683-BPJSO,1,Male,0,1,0,29.0,1,1,Fiber optic,1,1,0,0,0,0,Month-to-month,1,Electronic check,84.45,2467.1,25-36
2683-JXWQQ,0,Male,0,1,1,61.0,0,no phone service,DSL,1,0,1,0,0,0,Month-to-month,0,Bank transfer (automatic),33.6,2117.2,61-72
2684-EIWEO,1,Female,1,0,0,30.0,1,1,Fiber optic,1,1,1,0,0,0,Month-to-month,0,Credit card (automatic),91.7,2758.15,25-36
2685-SREOM,1,Female,0,1,1,25.0,1,1,Fiber optic,0,0,1,0,0,1,Month-to-month,1,Electronic check,89.1,2368.4,25-36
2688-BHGOG,0,Male,1,0,0,9.0,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,79.55,718.55,0-12
2690-DVRVK,0,Male,0,1,1,5.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,One year,0,Electronic check,20.55,99.45,0-12
2691-NZETQ,1,Male,0,0,0,9.0,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,85.35,758.6,0-12
2692-AQCPF,0,Female,0,1,0,65.0,1,1,Fiber optic,0,1,1,1,1,1,One year,1,Credit card (automatic),108.05,7118.9,61-72
2692-BUCFV,0,Male,1,0,0,29.0,1,0,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Bank transfer (automatic),101.45,2948.6,25-36
2692-PFYTJ,0,Female,0,0,0,1.0,1,1,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Month-to-month,1,Mailed check,25.75,25.75,0-12
2694-CIUMO,0,Female,0,0,0,12.0,1,1,Fiber optic,0,0,0,1,0,0,Month-to-month,1,Credit card (automatic),79.55,958.25,0-12
2696-ECXKC,0,Female,0,1,1,55.0,1,1,Fiber optic,1,0,0,0,1,1,One year,0,Mailed check,100.9,5448.6,49-60
2696-NARTR,1,Male,0,0,0,11.0,1,0,Fiber optic,0,0,0,1,0,0,Month-to-month,1,Electronic check,73.85,926.25,0-12
2696-RZVZW,0,Male,0,1,0,68.0,1,1,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,0,Credit card (automatic),25.05,1629.2,61-72
2697-NQBPF,0,Male,0,0,0,34.0,1,1,Fiber optic,0,1,0,1,1,1,Month-to-month,1,Electronic check,105.35,3540.65,25-36
2700-LUEVA,0,Male,0,0,0,1.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Month-to-month,0,Credit card (automatic),20.75,20.75,0-12
2703-AMTUL,0,Male,0,1,1,36.0,1,0,DSL,1,1,0,0,0,0,One year,0,Mailed check,53.65,1939.35,25-36
2706-QZIHY,0,Female,0,1,0,15.0,1,1,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,0,Mailed check,25.2,387.9,13-24
2709-UQGNP,0,Male,0,0,0,10.0,1,0,DSL,1,0,0,0,0,0,Month-to-month,1,Mailed check,51.65,524.5,0-12
2710-WYVXG,0,Female,0,0,0,3.0,1,0,DSL,1,1,0,1,0,1,Two year,0,Mailed check,71.1,213.35,0-12
2712-SYWAY,0,Female,0,0,0,1.0,1,1,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Month-to-month,1,Electronic check,25.7,25.7,0-12
2716-GFZOR,0,Male,0,1,0,43.0,1,0,Fiber optic,1,1,1,0,0,0,Month-to-month,1,Credit card (automatic),86.1,3551.65,37-48
2717-HVIZY,0,Female,0,0,1,8.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Month-to-month,0,Mailed check,20.05,163.6,0-12
2718-GAXQD,1,Female,1,1,1,4.0,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,46.0,181.6,0-12
2718-YSKCS,0,Male,0,1,1,71.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,1,Bank transfer (automatic),19.6,1387.45,61-72
2719-BDAQO,1,Male,0,0,0,17.0,1,0,Fiber optic,1,0,0,0,1,1,Month-to-month,0,Electronic check,93.85,1625.65,13-24
2720-FVBQP,0,Female,0,1,1,6.0,1,1,DSL,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),48.95,273.25,0-12
2720-WGKHP,1,Male,1,0,0,2.0,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,94.0,181.7,0-12
